FlowSQLId,FlowId,DatabaseTypeId,MinVersion,MaxVersion,SQLText,SSIS_SQLText
11,11,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_HcomUserExt]
           ([UserExt_Id]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT USEREXT_ID 
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT USEREXT_ID 
		FROM HCOMUSEREXT
		') as a","SELECT		userext_id, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM hcomuserext "
12,12,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_Job]
           ([Job_id]
           ,[version]
           ,[JobCode]
           ,[PayRateType]
           ,[Grade]
           ,[FlsaExemptionStatus]
           ,[EmploymentStatus]
           ,[MinimumSalary]
           ,[MaximumSalary]
           ,[Creator]
           ,[JobGrade]
           ,[Relocation]
           ,[EEOJobCategory]
           ,[MaxAddCompnType]
           ,[MaxAddCompnAllowed]
           ,[Address1]
           ,[Address2]
           ,[City]
           ,[State]
           ,[Country]
           ,[ZipCode]
           ,[ClientId]
           ,[IsActive]
           ,[CustomField_Id]
           ,[DateCreated]
           ,[DateLastModified]
           ,[CreatedBy]
           ,[LastModifiedBy]
           ,[JobCategory]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT job_id
		,version
		,jobcode
		,payratetype
		,grade
		,flsaexemptionstatus
		,employmentstatus
		,minimumsalary
		,maximumsalary
		,creator
		,NULL as JobGrade /*column JobGrade removed for 8.5 */
		,relocation
		,eeojobcategory
		,maxaddcompntype
		,maxaddcompnallowed
		,address1
		,address2
		,city
		,state
		,country
		,zipcode
		,clientid
		,isactive
		,customfield_id
		,datecreated
		,DateLastModified
		,CreatedBy
		,LastModifiedBy
		,JobCategory
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT job_id
			,version
			,jobcode
			,payratetype
			,grade
			,flsaexemptionstatus
			,employmentstatus
			,minimumsalary
			,maximumsalary
			,creator
			,NULL as JobGrade /*column JobGrade removed for 8.5 */
			,relocation
			,eeojobcategory
			,maxaddcompntype
			,maxaddcompnallowed
			,address1
			,address2
			,city
			,state
			,country
			,zipcode
			,clientid
			,isactive
			,customfield_id
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(DateLastModified,''YYYY-MM-DD HH24:MI:SS'') AS DateLastModified
			,CreatedBy
			,LastModifiedBy
			,JobCategory
		FROM job
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		job_id, 
				version, 
				jobcode, 
				payratetype, 
				grade, 
				flsaexemptionstatus, 
				employmentstatus, 
				minimumsalary, 
				maximumsalary, 
				creator, 
				relocation, 
				eeojobcategory, 
				maxaddcompntype, 
				maxaddcompnallowed, 
				address1, 
				address2, 
				city, 
				state, 
				country, 
				zipcode, 
				clientid, 
				isactive, 
				customfield_id, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated, 
			    CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified, 
				createdby, 
				lastmodifiedby, 
				jobcategory, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM job 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
13,13,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_JobBid]
		([JobBid_Id]
		,[Version]
		,[BidDate]
		,[ATSStatus]
		,[ATSStatusDate]
		,[ATSStatusReason]
		,[Process_Id]
		,[PrescreenScore]
		,[PrescreenRawScore]
		,[AverageScore]
		,[MailStatus]
		,[PrescreenStatus]
		,[BidStatus]
		,[HMCBidStatus]
		,[InitialHMCBidStatus]
		,[Qualifier_Id]
		,[PostingType]
		,[ReferredBy_Id]
		,[Person_Id]
		,[Application_Id]
		,[Location_Id]
		,[CustomField_Id]
		,[DataChannel]
		,[DateCreated]
		,[DateLastModified]
		,[DateLockEnds]
		,[DateApplicationExpires]
		,[JobApplicationStatus]
		,[InitialStatus]
		,[DirtyBit]
		,[PageflowInstance]
		,[DateJAFLockRelinquishes]
		,[AppliedForLocation_Id]
		,[CreatedBy]
		,[LastModifiedBy]
		,[IsMetaJobBid]
		,[MetaJobBid_Id]
		,[WasSaved]
		,[IsLocked]
		,[PositionKey_Id]
		,[AssessmentScore_Id]
		,[InitialPosting_Id]
		,[MigratedVersion]
		,[UniqueApplicationId]
		,[Guuid]
		,[IsFormerEmployee]
		,[IsRehireEligible]
		,[I9TaxWithholding_Id]
		,[W4TaxWithholding_Id]
		,[ScoreBandSortValue]
		,[BasePayAmount]
		,[BasePayRate]
		,[IsLocking]
		,[BidDateNumber]
		,[EOBFlowInstance]
		,[VideoConfirmation]
		,[OverallPhaseScore_Id]
		,[ScoreDisplayLevel]
		,[IsExplicitlyUnlocked]
		,[isquickapply]
		,[ExtractDate]
		,[BatchDate]
		,[SourceSkey])
	SELECT
		[JobBid_Id]
		,[Version]
		,[BidDate]
		,[ATSStatus]
		,[ATSStatusDate]
		,[ATSStatusReason]
		,[Process_Id]
		,[PrescreenScore]
		,[PrescreenRawScore]
		,[AverageScore]
		,[MailStatus]
		,[PrescreenStatus]
		,[BidStatus]
		,[HMCBidStatus]
		,[InitialHMCBidStatus]
		,[Qualifier_Id]
		,[PostingType]
		,[ReferredBy_Id]
		,[Person_Id]
		,[Application_Id]
		,[Location_Id]
		,[CustomField_Id]
		,[DataChannel]
		,[DateCreated]
		,[DateLastModified]
		,[DateLockEnds]
		,[DateApplicationExpires]
		,[JobApplicationStatus]
		,[InitialStatus]
		,[DirtyBit]
		,[PageflowInstance]
		,[DateJAFLockRelinquishes]
		,[AppliedForLocation_Id]
		,[CreatedBy]
		,[LastModifiedBy]
		,[IsMetaJobBid]
		,[MetaJobBid_Id]
		,[WasSaved]
		,[IsLocked]
		,[PositionKey_Id]
		,[AssessmentScore_Id]
		,[InitialPosting_Id]
		,[MigratedVersion]
		,[UniqueApplicationId]
		,[Guuid]
		,[IsFormerEmployee]
		,[IsRehireEligible]
		,[I9TaxWithholding_Id]
		,[W4TaxWithholding_Id]
		,[ScoreBandSortValue]
		,[BasePayAmount]
		,[BasePayRate]
		,[IsLocking]
		,[BidDateNumber]
		,[EOBFlowInstance]
		,[VideoConfirmation]
		,[OverallPhaseScore_Id]
		,[ScoreDisplayLevel]
		,[IsExplicitlyUnlocked]
		,[isquickapply]
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT
			jobbid_id
			,version
			,TO_CHAR(biddate,''YYYY-MM-DD HH24:MI:SS'') AS biddate
			,atsstatus
			,TO_CHAR(atsstatusdate,''YYYY-MM-DD HH24:MI:SS'') AS atsstatusdate
			,atsstatusreason
			,process_id
			,prescreenscore
			,prescreenrawscore
			,averagescore
			,mailstatus
			,prescreenstatus
			,bidstatus
			,hmcbidstatus
			,initialhmcbidstatus
			,qualifier_id
			,postingtype
			,referredby_id
			,person_id
			,application_id
			,location_id
			,customfield_id
			,datachannel
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,TO_CHAR(datelockends,''YYYY-MM-DD HH24:MI:SS'') AS datelockends
			,TO_CHAR(dateapplicationexpires,''YYYY-MM-DD HH24:MI:SS'') AS dateapplicationexpires
			,jobapplicationstatus
			,initialstatus
			,dirtybit
			,pageflowinstance
			,TO_CHAR(datejaflockrelinquishes,''YYYY-MM-DD HH24:MI:SS'') AS datejaflockrelinquishes
			,appliedforlocation_id
			,createdby
			,lastmodifiedby
			,ismetajobbid
			,metajobbid_id
			,wassaved
			,islocked
			,positionkey_id
			,assessmentscore_id
			,initialposting_id
			,migratedversion
			,uniqueapplicationid
			,guuid
			,isformeremployee
			,isrehireeligible
			,i9taxwithholding_id
			,w4taxwithholding_id
			,scorebandsortvalue
			,basepayamount
			,basepayrate
			,islocking
			,biddatenumber
			,eobflowinstance
			,videoconfirmation
			,overallphasescore_id
			,scoredisplaylevel
			,isexplicitlyunlocked
			,isquickapply
		FROM jobbid
		WHERE
			(DateLastModified >= <FROMDATE_Q> ') as a","
SELECT jobbid_id, version,        CONVERT(VARCHAR(19), biddate, 120) as biddate,   
     null as atsstatus,         null as atsstatusdate,   null as atsstatusreason,   
	      process_id,       prescreenscore,       prescreenrawscore,       averagescore,   
		      mailstatus,       prescreenstatus,         bidstatus,       hmcbidstatus,      
			   initialhmcbidstatus,       qualifier_id,       postingtype,       referredby_id,    
			      person_id,        application_id,        location_id,       null as customfield_id,    
				     datachannel,        CONVERT(VARCHAR(19), datecreated, 120) as datecreated,        
					  CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,  CONVERT(VARCHAR(19), datelockends, 120) as 
					  datelockends,  CONVERT(VARCHAR(19), dateapplicationexpires, 120) as dateapplicationexpires,       
					    jobapplicationstatus,       initialstatus,       dirtybit,       pageflowinstance,       
						  CONVERT(VARCHAR(19), datejaflockrelinquishes, 120) as datejaflockrelinquishes, appliedforlocation_id, 
						  createdby, lastmodifiedby, ismetajobbid, metajobbid_id, wassaved,        null as islocked, positionkey_id,
						    assessmentscore_id, initialposting_id, migratedversion, uniqueapplicationid,       
							  guuid, isformeremployee,  null as isrehireeligible, i9taxwithholding_id, w4taxwithholding_id,scorebandsortvalue, 
							         basepayamount, basepayrate, islocking, biddatenumber,eobflowinstance,videoconfirmation,     
									    overallphasescore_id, scoredisplaylevel,null as isexplicitlyunlocked,      
										 <BATCHDATE>	 as ExtractDate,
										 <BATCHDATE> as BatchDate,    
										    CAST(1 AS int) as SourceSkey      FROM jobbid       WHERE (datelastmodified >= <BATCHDATE>)"
14,14,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_JobBid_Posting]
           ([JobBidPosting_id]
           ,[Jobbid_Id]
           ,[Posting_Id]
           ,[IsQualified]
           ,[IsPrimary]
           ,[MetAssessmentCriteria]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT jobbidPosting_ID
		,jobbid_id
		,posting_id
		,isQualified
		,isPrimary
		,metAssessmentCriteria
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT /*+index(jb ix_jobbid_datemod) use_hash(jb jp)*/ jp.jobbidPosting_ID
			,jp.jobbid_id
			,jp.posting_id
			,jp.isQualified
			,jp.isPrimary
			,jp.metAssessmentCriteria
		FROM jobbid_posting jp
		JOIN JobBid jb ON jp.jobbid_id = jb.jobbid_id
		WHERE 
			(jb.DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT
				jp.jobbidposting_id, 
				jp.jobbid_id, 
				jp.posting_id, 
				jp.isqualified, 
				jp.isprimary, 
				jp.metassessmentcriteria, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM jobbid_posting jp 
	 INNER JOIN jobbid jb 
	 ON jp.jobbid_id = jb.jobbid_id 
	 WHERE (jb.datelastmodified >= <FROMDATE_Q>)"
15,15,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_JobBid_Response]
           ([JobBid_Response_Id]
           ,[Version]
           ,[Script_Id]
           ,[Response_Id]
           ,[JobBid_Id]
           ,[Workflow_Id]
           ,[Node_Id]
           ,[Answer]
           ,[ResponseGroup]
           ,[DateCreated]
           ,[DateLastModified]
           ,[CreatedBy]
           ,[LastModifiedBy]
           ,[ResponseRank]
           ,[WorkflowInstance_Id]
           ,[NodeInstance_Id]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT 
		jobbid_response_id
		,version
		,script_id
		,response_id
		,jobbid_id
		,null as workflow_id
		,null as node_id
		,null as answer
		,responsegroup
		,datecreated
		,datelastmodified
		,createdby
		,lastmodifiedby
		,responserank
		,workflowinstance_id
		,nodeinstance_id
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT
			 /*+ index(jbr IX_JOBBID_RESP_DATEMOD) index(r SYS_C009206) */ jbr.jobbid_response_id
			,jbr.version
			,jbr.script_id
			,jbr.response_id
			,jbr.jobbid_id
			,jbr.responsegroup
			,TO_CHAR(jbr.datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(jbr.datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,jbr.createdby
			,jbr.lastmodifiedby
			,jbr.responserank
			,jbr.workflowinstance_id
			,jbr.nodeinstance_id
		FROM
			script_question_atao sq
			inner join response_atao r
				on sq.question_id = r.question_id
			inner join jobbid_response jbr
				on sq.script_id = jbr.script_id
				and r.response_id = jbr.response_id
		WHERE 
			sq.knockoutreason is not null
			and jbr.DateLastModified >= <FROMDATE_Q> 
		') as a","

   SELECT /*+ index(jbr IX_JOBBID_RESP_DATEMOD) index(r SYS_C009206) */ 
				jbr.jobbid_response_id, 
				jbr.version, 
				jbr.script_id, 
				jbr.response_id, 
				jbr.jobbid_id, 
				
				case when q.datameaning_id IS NOT NULL and r.answer_id IS NULL  				
				then CAST(jbr.answer AS NVARCHAR(510) ) else '' end answer,				 				
				jbr.responsegroup,			
				jbr.responsegroup, 
				CONVERT(VARCHAR(19), jbr.datecreated, 120) as datecreated, 
			    CONVERT(VARCHAR(19), jbr.datelastmodified, 120) as datelastmodified, 
				jbr.createdby, 
				jbr.lastmodifiedby, 
				jbr.responserank, 
				jbr.workflowinstance_id, 
				jbr.nodeinstance_id, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
    FROM jobbid_response jbr 
	 INNER JOIN response_atao r 
	 ON jbr.response_id=r.response_id
	 INNER JOIN script_question_atao sq
	 ON sq.script_id = jbr.script_id AND sq.question_id = r.question_id 
	 INNER JOIN question_atao q ON r.question_id = q.question_id
	 WHERE (sq.knockoutreason IS NOT NULL OR q.datameaning_id IS NOT NULL) 
		AND (jbr.datelastmodified >= <FROMDATE_Q>)"
16,16,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_Jobbid_Script]
           ([JobBidScript_Id]
           ,[Version]
           ,[JobBid_Id]
           ,[Script_Id]
           ,[Script_Type]
           ,[ScriptWeight]
           ,[IsPrimary]
           ,[IsComplete]
           ,[DateCreated]
           ,[DateLastModified]
           ,[Createdby]
           ,[LastModifiedby]
           ,[AssessmentPhase_Id]
           ,[IsSilentScore]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT 
		jobbidscript_id
		,version
		,jobbid_id
		,script_id
		,script_type
		,scriptweight
		,isprimary
		,iscomplete
		,datecreated
		,datelastmodified
		,createdby
		,lastmodifiedby
		,assessmentphase_id
		,issilentscore
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT 
			jobbidscript_id
			,version
			,jobbid_id
			,script_id
			,script_type
			,scriptweight
			,isprimary
			,iscomplete
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,createdby
			,lastmodifiedby
			,assessmentphase_id
			,issilentscore
		FROM jobbid_script
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		') as a","
	

   SELECT	jobbidscript_id
			,version
			,jobbid_id
			,script_id
			,script_type
			,scriptweight
			,isprimary
			,iscomplete
			
			,	CONVERT(VARCHAR(19), datecreated, 120) as datecreated
			,CONVERT(VARCHAR(19), datelastmodified, 120)  AS datelastmodified
			,createdby
			,lastmodifiedby
			,assessmentphase_id
			,issilentscore
			,	<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM jobbid_script
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		

"
17,17,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_JobBid_StatusLog]
           ([StatusLog_Id]
           ,[DateCreated]
           ,[Status_Id]
           ,[BidStatus]
           ,[JobBid_Id]
           ,[UserInfo_Id]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT statuslog_id
		,datecreated
		,status_id
		,bidstatus
		,jobbid_id
		,localuser_id
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT statuslog_id
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,status_id
			,bidstatus
			,jobbid_id
			,localuser_id
		FROM jobbid_statuslog
		WHERE 
			(DateCreated >= <FROMDATE_Q> )
			and (BidStatus = ''JobBidStatuses.hired'')
		') as a","SELECT		statuslog_id, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated, 
				status_id, 
				bidstatus, 
				jobbid_id, 
				localuser_id, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM jobbid_statuslog 
	 WHERE (datecreated >= <FROMDATE_Q>) AND (bidstatus IN ('JobBidStatuses.hired', 'JobBidStatuses.Offered') )"
18,18,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_JobBid_Workflow_History]
           ([JobBidWorkflowHistory_ID]
           ,[Version]
           ,[JobBid_ID]
           ,[FlowName]
           ,[NodeName]
           ,[EventType]
           ,[ProcessInstance_ID]
           ,[DateCreated]
           ,[DateLastModified]
           ,[CreatedBy]
           ,[LastModifiedBy]
           ,[ActionType]
           ,[NodeType]
           ,[WorkflowCategory]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])

	select jobbid_workflow_history_id 
	  ,Version
	  ,JobBid_ID  
	  ,FlowName 
	  ,NodeName  
	  ,Event  
	  ,ProcessInstance_ID 
	  ,datecreated
	  ,DateLastModified
	  ,CreatedBy  
	  ,LastModifiedBy  
	  ,actiontype
	  ,NodeType  
	  ,WorkflowCategory
			,<BATCHDATE> as ExtractDate
			,<BATCHDATE> as BatchDate
			,<SOURCESKEY> as SourceSkey
		FROM OPENQUERY(<LINKNAME>, N'
		select
			h.jobbid_workflow_history_id,  
			h.Version,  
			h.JobBid_ID,  
			h.FlowName,  
			h.NodeName,  
			h.Event,  
			h.ProcessInstance_ID,  
			TO_CHAR(datecreated,'YYYY-MM-DD HH24:MI:SS') AS datecreated,
			TO_CHAR(h.DateLastModified,'YYYY-MM-DD HH24:MI:SS') AS DateLastModified,
			h.CreatedBy,  
			h.LastModifiedBy,  
			h.actiontype,
			nv.stringvalue_ as NodeType,  
			case when nv.stringvalue_ is null then null 
			   else nc.stringvalue_ end as WorkflowCategory
		from 
			jobbid_workflow_history h
			left outer join JBPM_VariableInstance nv 
				on nv.processinstance_= h.processinstance_id
				and lower(nv.name_)=lower(h.nodename||'.nodetype')
			left outer join JBPM_VariableInstance nc 
				on nc.processinstance_= h.processinstance_id
				and lower(nc.name_)='workflowcategory'
		WHERE 
			(h.DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		h.jobbid_workflow_history_id, 
				h.version, 
				h.jobbid_id, 
				h.flowname, 
				h.nodename, 
				h.event, 
				h.processinstance_id, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated, 
			    CONVERT(VARCHAR(19), h.datelastmodified, 120) as datelastmodified, 
				h.createdby, 
				h.lastmodifiedby, 
				h.actiontype, 
				nv.stringvalue_ as nodetype, 
				CASE WHEN nv.stringvalue_ IS NULL THEN NULL ELSE nc.stringvalue_ END as workflowcategory, 
				h.isforautodisposition,
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM jobbid_workflow_history h with(nolock)
	 LEFT OUTER JOIN jbpm_variableinstance nv with(nolock)
	 ON nv.processinstance_= h.processinstance_id AND LOWER(nv.name_) = LOWER(h.nodename + '.nodetype') 
	 LEFT OUTER JOIN jbpm_variableinstance nc with(nolock)
	 ON nc.processinstance_= h.processinstance_id AND nc.name_ = 'workflowCategory'
	 WHERE (h.datelastmodified >= <FROMDATE_Q>)"
19,19,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_JobBid_Workflow_Instance]
           ([JobBidWorkflowInstance_Id]
           ,[Version]
           ,[DateCreated]
           ,[DateLastModified]
           ,[CreatedBy]
           ,[LastModifiedBy]
           ,[JobBid_ID]
           ,[Workflow_ID]
           ,[ProcessInstance_ID]
           ,[IsActive]
           ,[FlowName]
           ,[InstanceState]
           ,[WorkflowType]
           ,[RemainingRunCount]
           ,[Order_Num]
           ,[ApplicableBidStatuses]
           ,[CurrentNodeName]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT jobbid_workflow_instance_id
		,version
		,datecreated
		,datelastmodified
		,createdby
		,lastmodifiedby
		,jobbid_id
		,null as workflow_id
		,processinstance_id
		,isactive
		,flowname
		,instancestate
		,workflowtype
		,remainingruncount
		,order_num
		,applicablebidstatuses
		,currentnodename
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT jobbid_workflow_instance_id
			,version
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(datelastmodified,''YYYY-MM-DD HH24:MI:SS'') AS datelastmodified
			,createdby
			,lastmodifiedby
			,jobbid_id
			,processinstance_id
			,isactive
			,flowname
			,instancestate
			,workflowtype
			,remainingruncount
			,order_num
			,applicablebidstatuses
			,currentnodename
		FROM JOBBID_WORKFLOW_INSTANCE
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		/*+first_rows cursor_sharing_exact INDEX(jbwi, FBI_JBWI_DATELASTMODIFIED)*/
				jobbid_workflow_instance_id, 
				version, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated, 
			    CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified, 
				createdby, 
				lastmodifiedby, 
				jobbid_id, 
				processinstance_id, 
				isactive, 
				flowname, 
				instancestate, 
				workflowtype, 
				remainingruncount, 
				order_num, 
				applicablebidstatuses, 
				currentnodename, 
				parent_processinstance_id, 
				businessrulename, 
				workflowcategory, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM jobbid_workflow_instance jbwi
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
20,20,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_JobOpening]
           ([JobOpening_Id]
           ,[Version]
           ,[JobCode]
           ,[JobType]
           ,[JobCategory]
           ,[Job_Id]
           ,[Client_Id]
           ,[DateCreated]
           ,[DateLastModified]
           ,[CreatedBy]
           ,[LastModifiedBy]
           ,[Guuid]
           ,[PositionKey_Count]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT jobopening_id
		,version
		,jobcode
		,jobtype
		,jobcategory
		,job_id
		,clientid
		,datecreated
		,DateLastModified
		,CreatedBy
		,LastModifiedBy
		,Guuid
		,PositionKey_Count
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT jobopening_id
			,version
			,jobcode
			,jobtype
			,jobcategory
			,job_id
			,clientid
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(DateLastModified,''YYYY-MM-DD HH24:MI:SS'') AS DateLastModified
			,CreatedBy
			,LastModifiedBy
			,Guuid
			,PositionKey_Count
		FROM JobOpening
		WHERE 
			(DateLastModified >= <FROMDATE_Q> )
		') as a","SELECT		jobopening_id, 
				version, 
				jobcode, 
				jobtype, 
				jobcategory, 
				job_id, 
				clientid, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated, 
			    CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,  
				createdby, 
				lastmodifiedby, 
				guuid, 
				positionkey_count, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM jobopening 
	 WHERE (datelastmodified >= <FROMDATE_Q>)"
21,21,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_Jobopening_Location]
           ([Jobopening_Id]
           ,[Location_Id]
           ,[Listorder]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	SELECT JOBOPENING_ID
		,LOCATION_ID
		,LISTORDER
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		SELECT JOBOPENING_ID
			,LOCATION_ID
			,LISTORDER
		FROM JOBOPENING_LOCATION
		') as a","SELECT		jobopening_id, 
				location_id, 
				listorder, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM jobopening_location"
22,22,2,8.5,999,"INSERT INTO [DataWarehouse].[Stage].[aTao_LabelPrecedence]
           ([LabelPrecedence_Id]
           ,[Version]
           ,[LogicalLabel_Id]
           ,[Precedence]
           ,[Application_Id]
           ,[DateCreated]
           ,[DateLastModified]
           ,[CreatedBy]
           ,[LastModifiedBy]
           ,[ExtractDate]
           ,[BatchDate]
           ,[SourceSkey])
	select
		LabelPrecedence_id
		,Version
		,Label_id
		,Precedence
		,Application_id
		,datecreated
		,DateLastModified
		,CreatedBy
		,LastModifiedBy
		,<BATCHDATE> as ExtractDate
		,<BATCHDATE> as BatchDate
		,<SOURCESKEY> as SourceSkey
	FROM OPENQUERY(<LINKNAME>, N'
		select
			LabelPrecedence_id
			,Version
			,Label_id
			,Precedence
			,Application_id
			,TO_CHAR(datecreated,''YYYY-MM-DD HH24:MI:SS'') AS datecreated
			,TO_CHAR(DateLastModified,''YYYY-MM-DD HH24:MI:SS'') AS DateLastModified
			,CreatedBy
			,LastModifiedBy
		FROM LabelPrecedence
		') as a","SELECT		labelprecedence_id, 
				version, 
				label_id, 
				precedence, 
				application_id, 
				CONVERT(VARCHAR(19), datecreated, 120) as datecreated, 
			    CONVERT(VARCHAR(19), datelastmodified, 120) as datelastmodified,  
				createdby, 
				lastmodifiedby, 
				<BATCHDATE> as ExtractDate, 
				<BATCHDATE> as BatchDate, 
				<SOURCESKEY> as SourceSkey 
	 FROM labelprecedence"
